PG.ProteinGroups,PG.ProteinAccessions,PG.Genes,PG.Organisms,PG.ProteinDescriptions,PG.ProteinNames,P1,P2,P3,S1,S2,S3,T1,T2,T3,S1_cf,S2_cf,S3_cf,P1_cf,P2_cf,P3_cf,T1_cf,T2_cf,T3_cf,S/T_mean,S/SP_mean,S/P_mean,S/P_pval,S/T_pval,log2(S/T),S/P_pval_adj,-logPval_S/T,-logPval_S/P
P00812,P00812,CAR1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Arginase,ARGI_YEAST,6153.82177734375,6529.20361328125,7023.10107421875,21035.6640625,20469.814453125,19555.880859375,9837.763671875,10330.2333984375,10005.6376953125,6175.636189071693,5231.312213526772,5779.771607988554,4347.186894967474,4860.585527612822,4947.412411524537,9837.763671875,10330.2333984375,10005.6376953125,0.5695939565811544,0.548362331381968,1.2141642947097484,0.04486235149048209,0.0007459612240835281,-0.8119942555645332,0.04902094025224026,3.127283747063836,1.3096183629647375
P00815,P00815,HIS4,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Histidine biosynthesis trifunctional protein,HIS2_YEAST,4857.4873046875,4964.689453125,4958.83203125,9525.3671875,9748.853515625,9581.0107421875,5798.5546875,6323.95556640625,5935.30224609375,2796.4509293618144,2491.439117875674,2831.682922479129,3431.42942994412,3695.90215502932,3493.24135859753,5798.5546875,6323.95556640625,5935.30224609375,0.4496432206124977,0.43327159816613187,0.7645136484497947,0.004487524668210693,0.00014863782013392886,-1.153147377908562,0.006521868303896616,3.8278706725023977,2.1856279751511063
P00817,P00817,IPP1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Inorganic pyrophosphatase,IPYR_YEAST,21744.1328125,22178.759765625,20749.30078125,60312.984375,64050.4296875,59979.95703125,30077.220703125,31696.283203125,30178.91015625,17706.645621954227,16368.87309717181,17727.17144221095,15360.504841551257,16510.705611617876,14616.812022320411,30077.220703125,31696.283203125,30178.91015625,0.5633641127260316,0.527035451993743,1.114323376277181,0.06987075530139333,4.9391012251503626e-05,-0.8278604304311918,0.07452067844832055,4.306352073033888,1.1277231998705264
P00830,P00830,ATP2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"ATP synthase subunit beta, mitochondrial",ATPB_YEAST,10148.62890625,9978.6884765625,10735.279296875,9963.8173828125,10850.716796875,10234.00390625,9926.9970703125,10479.5517578125,10596.298828125,2925.1708445131703,2773.033797399495,3024.676087910986,7169.201218268183,7428.512214732683,7562.450472129926,9926.9970703125,10479.5517578125,10596.298828125,0.28135740389206365,0.2824488593314018,0.39362889043451627,2.3499441625657677e-05,0.0002174178537535121,-1.829524166616043,0.0003019537710485077,3.6627047957222953,3.5200595421930014
P00890,P00890,CIT1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Citrate synthase, mitochondrial",CISY1_YEAST,2619.457763671875,2628.916259765625,2944.724365234375,3266.220458984375,3494.93505859375,3537.57080078125,2680.238525390625,2810.3505859375,2924.10986328125,958.8948182505355,893.1735311705877,1045.534661549286,1850.4391050256268,1957.0644572227104,2074.406408097991,2680.238525390625,2810.3505859375,2924.10986328125,0.34435016864105006,0.33004142907888623,0.4926296093579612,0.00045059208160863796,9.305579187930252e-05,-1.5380517113161933,0.0014300324486312677,4.031256590798239,2.8446541079184198
P00899,P00899,TRP2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Anthranilate synthase component 1,TRPE_YEAST,5084.12109375,5503.1328125,5059.87841796875,11070.068359375,11156.84375,11317.7587890625,6152.8486328125,6526.58837890625,6388.4677734375,3249.943266470328,2851.2682959309686,3344.981562603822,3591.5282227620337,4096.739708125953,3564.4233254393876,6152.8486328125,6526.58837890625,6388.4677734375,0.49539754007785247,0.45636242760620793,0.8394607929630643,0.05989216545571892,0.00012869286434290128,-1.0133413900622594,0.06431080953200032,3.8904455328346645,1.1917160235680972
P00912,P00912,TRP1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),N-(5'-phosphoribosyl)anthranilate isomerase,TRPF_YEAST,559.780029296875,543.5870971679688,615.1558837890625,1349.1092529296875,1358.2633056640625,1316.2967529296875,833.6262817382812,1001.697998046875,775.1174926757812,396.07059233545664,347.1208513578346,389.03359326937925,395.4401826167724,404.6667455916391,433.34558656040764,833.6262817382812,1001.697998046875,775.1174926757812,0.433729282494315,0.47860497138926256,0.9179315972085708,0.15730880405188816,0.01488593841573642,-1.2051332472979963,0.16310258602811473,1.8272237820498551,0.7875391530686344
P00924,P00924,ENO1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Enolase 1,ENO1_YEAST,37951.83984375,39994.42578125,40335.91015625,122496.3671875,129896.953125,117922.953125,74809.578125,76616.578125,68669.6015625,35962.40156646774,33196.75998719115,34852.315848268205,26809.964080543843,29773.359608835213,28414.56792779659,74809.578125,76616.578125,68669.6015625,0.47257374897036714,0.5502979981453453,1.2236947931648383,0.0057705775070198495,0.0017557352749665793,-1.0813886037096134,0.007949119709239618,2.7555409652454803,2.0996809627381587
P00925,P00925,ENO2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Enolase 2,ENO2_YEAST,59890.19921875,64773.109375,68954.9375,156333.328125,161901.03125,162291.890625,93057.90625,92511.90625,91481.796875,45896.23393196691,41375.79478798868,47965.62570545019,42307.67458025426,48219.54661762908,48575.19634392391,93057.90625,92511.90625,91481.796875,0.48813163269647863,0.49295625482510014,0.9722164202125392,0.670866725699939,0.0010224061250433463,-1.0346578482661775,0.674967956564787,2.990376557401091,0.17071684437996762
P00927,P00927,ILV1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Threonine dehydratase, mitochondrial",THDH_YEAST,2932.585693359375,2891.447509765625,2823.96826171875,3380.83349609375,3451.81884765625,3370.57763671875,2878.19287109375,2952.307861328125,2933.0634765625,992.5428370441933,882.1546545024651,996.1795670221118,2071.639146501862,2152.5026254704335,1989.3399625225936,2878.19287109375,2952.307861328125,2933.0634765625,0.32759240305737214,0.31602418221975354,0.46203999323451,7.182896388798166e-05,1.1549098848786665e-05,-1.6100261939479323,0.0005280940587812212,4.9374519015092915,3.2772887184290314
P00931,P00931,TRP5,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Tryptophan synthase,TRP_YEAST,12421.3740234375,13138.7509765625,12274.8583984375,22665.232421875,22601.5625,24791.5234375,14467.4697265625,14984.544921875,15425.1357421875,6654.04377833638,5776.1065798516975,7327.17407685336,8774.715343720067,9780.981974231108,8647.004528108882,14467.4697265625,14984.544921875,15425.1357421875,0.440253542461306,0.42072643479317084,0.7263000766191546,0.01382284954359913,0.0002979968608868085,-1.1835934822657515,0.01662861208801256,3.525788310778502,1.7791439977841903
P00937,P00937,TRP3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Multifunctional tryptophan biosynthesis protein,TRPG_YEAST,2628.345703125,2794.9814453125,2860.41259765625,5400.24267578125,5524.51416015625,5494.1865234375,3056.8134765625,3280.83544921875,2987.217529296875,1585.3996336524751,1411.8573700806035,1623.8155420104297,1856.7177291574044,2080.689647263894,2015.0131171648986,3056.8134765625,3280.83544921875,2987.217529296875,0.49556447462333036,0.43704313499377456,0.776335030551482,0.00887307913246222,0.00023762281337408387,-1.0128553257336186,0.011304459177994374,3.624111866523928,1.9467502101103997
P00942,P00942,TPI1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Triosephosphate isomerase,TPIS_YEAST,60729.91796875,61817.20703125,63475.5,122634.109375,126951.375,129532.0234375,76089.015625,85722.5234375,72520.9921875,36002.83982576679,32443.981360081645,38283.394993709204,42900.86926114313,46019.061381750864,44715.21528866214,76089.015625,85722.5234375,72520.9921875,0.4554647859186544,0.4440332635374452,0.7986687591468011,0.017998147812736825,0.003281341845225857,-1.1345885779498062,0.021117102958788287,2.4839485231154033,1.6753656626207931
P00950,P00950,GPM1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Phosphoglycerate mutase 1,PMG1_YEAST,75838.4921875,84029.6328125,77724.9296875,150955.109375,168165.21875,165350.984375,104992.6328125,117813.125,103186.671875,44317.30006771805,42976.68475460823,48869.74571566947,53573.87836374727,62554.82924567565,54753.20342923947,104992.6328125,117813.125,103186.671875,0.41768985454209423,0.4434641372494474,0.7968293993808885,0.03344100921830716,0.002069557931611596,-1.2594959932338357,0.037167293102632816,2.6841224122073593,1.4298390674595012
P00958,P00958,MES1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"Methionine--tRNA ligase, cytoplasmic",SYMC_YEAST,14088.44921875,14644.8994140625,13591.8876953125,20873.037109375,19940.90625,22245.232421875,15452.376953125,15188.53125,14672.6064453125,6127.892276920727,5096.1432334083465,6574.61372819842,9952.3717179539,10902.215700631948,9574.783727189488,15452.376953125,15188.53125,14672.6064453125,0.39278898087286696,0.3690520385597366,0.5849167619423042,0.002116480114425557,0.00032891653937455615,-1.3481736373912092,0.003681470898222341,3.4829142877259027,2.4339786282421225
P01094,P01094,PAI3,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Protease A inhibitor 3,IPA3_YEAST,84.65155029296875,73.77639770507812,71.90946960449219,277.65838623046875,247.4095458984375,255.53976440429688,126.11328887939452,122.88121795654295,102.13906860351562,81.51476336137786,63.22854475136776,75.52518271290197,59.79960476384099,54.921934159822904,50.6565117983848,126.11328887939452,122.88121795654295,102.13906860351562,0.6273068320224736,0.5711667734440322,1.3319088589080867,0.05757842696572406,0.011617388816205623,-0.6727568197068028,0.061935165657700665,1.9348914752286452,1.2080626964626242
P01097,P01097,INH1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"ATPase inhibitor, mitochondrial",ATIF_YEAST,249.8002014160156,274.8738708496094,271.60870361328125,476.5976257324219,481.14154052734375,427.1792907714844,309.1993713378906,328.7969055175781,381.9127197265625,139.9192122651246,122.9616234753669,126.25351698939635,176.46402532389732,204.6264809161154,191.3343204282329,309.1993713378906,328.7969055175781,381.9127197265625,0.3815383078627347,0.4046910071343272,0.6797999223667748,0.0054324100585298775,0.007754237387616731,-1.3901001786165017,0.007603952450261481,2.1104609076679997,2.1189606075685123
P01098,P01098,STF1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),"ATPase-stabilizing factor 9 kDa, mitochondrial",STF1_YEAST,211.18524169921875,226.11952209472656,231.1646728515625,535.27783203125,474.328125,435.8307189941406,308.730712890625,323.4432678222656,277.4647521972656,157.14650799130322,121.22037154825992,128.81046032370227,149.18561965921225,168.33190411901043,162.8435871114173,308.730712890625,323.4432678222656,277.4647521972656,0.4476253320486978,0.4587714926805187,0.8476484266371263,0.14185444662346486,0.0008073672469898063,-1.1596364111492543,0.14769021082779915,3.0929288728847277,0.8306482895516983
P01119,P01119,RAS1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ras-like protein 1,RAS1_YEAST,597.5307006835938,621.1083984375,633.9608154296875,639.017578125,819.1438598632812,756.5640258789062,651.3960571289062,604.2838134765625,544.0194702148438,187.60235327948527,209.34226289892194,223.6036979282442,422.10803714138035,462.376527266381,446.59269082581903,651.3960571289062,604.2838134765625,544.0194702148438,0.3448066574407936,0.3179648411331455,0.4662000734117842,0.00012243512057146284,0.0031077116575969808,-1.5361404649960382,0.0006759998463552123,2.5075592830898303,3.1700534027670786
P01120,P01120,RAS2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Ras-like protein 2,RAS2_YEAST,2024.76171875,1899.7589111328125,1911.33544921875,2750.646484375,3061.35986328125,2977.71435546875,1944.416748046875,1855.0875244140625,1959.447509765625,807.5329555453188,782.3680707735459,880.0682010796553,1430.3335273029536,1414.252214561452,1346.437225396699,1944.416748046875,1855.0875244140625,1959.447509765625,0.4288921527388731,0.3708110076121678,0.5893475761629342,0.00013799295755232636,1.6638617742820116e-05,-1.2213131750628354,0.000716592069619423,4.778882755665512,3.144728002393159
P01123,P01123,YPT1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),GTP-binding protein YPT1,YPT1_YEAST,4999.9580078125,4534.71484375,5542.6943359375,3610.289794921875,3411.528564453125,3273.255126953125,4212.87060546875,4034.776611328125,4095.50048828125,1059.90646381838,871.8579783362195,967.4157448856168,3532.0736793148158,3375.812832141929,3904.5422329984567,4212.87060546875,4034.776611328125,4095.50048828125,0.23488175433949132,0.2114398245694442,0.26813403866610125,0.0014940430802057119,1.993166978969963e-06,-2.0899934460169973,0.0028888433530050795,5.700456316448766,2.539276007055059
P01149,P01149,MF(ALPHA)1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Mating factor alpha-1,MFAL1_YEAST,51.21088409423828,32.863677978515625,41.30595397949219,42.49222946166992,39.4250602722168,47.67633819580078,60.599159240722656,45.43095397949219,58.009891510009766,12.474840311109247,10.075557831428743,14.090817379103033,36.17642698620117,24.464961889314647,29.097913760373117,60.599159240722656,45.43095397949219,58.009891510009766,0.22336755952854362,0.2899277203149992,0.408307335196377,0.025187931795842177,0.008741516898342835,-2.1625084216253088,0.028654800608318664,2.0584131985534526,1.5428026091922105
P02293,P02293,HTB1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Histone H2B.1,H2B1_YEAST,15630.8154296875,17037.158203125,16839.29296875,6989.53076171875,7069.1142578125,6790.896484375,12165.62890625,14086.994140625,10969.3759765625,2051.9817671765095,1806.5988746695823,2007.0602278374859,11041.931088053547,12683.103407176948,11862.413220951561,12165.62890625,14086.994140625,10969.3759765625,0.15758532651591795,0.14150069560036596,0.16482330838849107,0.0018391184343705645,0.007151218185775319,-2.6657948897141064,0.003351138325485174,2.1456199713042983,2.474807645350327
P02294,P02294,HTB2,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Histone H2B.2,H2B2_YEAST,575.1588745117188,556.7254028320312,624.2091064453125,265.8315124511719,322.2133483886719,355.18585205078125,404.71881103515625,337.2672119140625,408.9549255371094,78.0426376657972,82.34557419399013,104.97574197779903,406.3041167371654,414.4473960584428,439.7231149001673,404.71881103515625,337.2672119140625,408.9549255371094,0.23056261416937374,0.17391351683538767,0.21052700943507913,1.904080896219121e-05,0.002815169154782557,-2.11676949657725,0.0002777535887070765,2.550495504620263,3.55634032106176
P02309,P02309,HHF1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Histone H4,H4_YEAST,10424.1025390625,10760.8212890625,11302.2587890625,5562.88623046875,6265.47119140625,5635.43408203125,8285.30859375,8692.87109375,8689.666015625,1633.1484196790577,1601.218029707145,1665.5614820030273,7363.801486166823,8010.761391550453,7961.858276045144,8285.30859375,8692.87109375,8689.666015625,0.1908975138802815,0.17353263046198503,0.20996912504723278,0.0010565215701145657,0.00030434635443773696,-2.389129780704675,0.0023207678637167492,3.5166318960041436,2.634368297953718
P02381,P02381,VAR1,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Small ribosomal subunit protein uS3m,RMAR_YEAST,195.712646484375,172.79287719726562,167.60487365722656,134.44052124023438,134.0733184814453,151.34506225585938,159.56442260742188,157.67904663085938,158.7757110595703,39.468958326299706,34.26408139097589,44.73027321683288,138.25545860112933,128.63353755290996,118.06898738902258,159.56442260742188,157.67904663085938,158.7757110595703,0.24886247831439146,0.23531645117735034,0.30773050046605155,0.0008700733177997585,0.00044861672536300495,-2.006579367302003,0.002060345172587253,3.348124539051188,2.6860600155569547
P02400,P02400,RPP2B,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Large ribosomal subunit protein P2B,RLA4_YEAST,65633.1796875,60289.08984375,57126.79296875,54829.08203125,63203.69921875,66736.0390625,59238.4609375,44761.8828125,41814.734375,16096.685238922106,16152.480737930817,19723.942203203835,46364.63468327831,44881.473288931964,40242.87869096717,59238.4609375,44761.8828125,41814.734375,0.35643164512453784,0.28329071585314153,0.3952658659785037,0.0006237842844183683,0.02388969494517549,-1.4883026653296756,0.0017209367846719521,1.62178939585384,2.7642350823583044
P02406,P02406,RPL28,Saccharomyces cerevisiae (strain ATCC 204508 / S288c),Large ribosomal subunit protein uL15,RL28_YEAST,43933.9921875,43877.921875,43905.94921875,41552.2578125,46198.59375,46396.64453125,44316.765625,50035.41796875,42417.7734375,12198.884062898214,11806.61741148518,13712.601886664725,31035.880139437908,32664.38063189319,30929.4762824944,44316.765625,50035.41796875,42417.7734375,0.2757776940182124,0.2849922087342897,0.3985861583826871,1.970152179418992e-05,0.0030760645210801247,-1.858422324151219,0.00027949288488161454,2.5120045593598173,3.5536292435771455
